code,product_name_en,brands,countries,energy-kcal_value,energy-kcal_unit,fat_value,fat_unit,saturated-fat_value,saturated-fat_unit,carbohydrates_value,carbohydrates_unit,sugars_value,sugars_unit,fiber_value,fiber_unit,proteins_value,proteins_unit,salt_value,protein_per_100kcal,hover_label,z_kcal,score_kcal_0_100,z_proteinpd,score_proteinpd_0_100,z_sugar,score_sugar_0_100,z_fiber,score_fiber_0_100,z_satfat,score_satfat_0_100,cutting_score_0_100
857111004683,"Protein Bar, Peanut Butter Chocolate",RxBar,"Ireland, United States",403.846153846154,kcal,17.3076923076923,g,3.84615384615385,g,44.2307692307692,g,26.9230769230769,g,9.61538461538461,g,23.0769230769231,g,0.0,5.714285714285718,"Protein Bar, Peanut Butter Chocolate | RxBar",-0.8180763290326257,20.665680210194378,-0.8111341373720392,20.8644321791434,-1.5894366287538042,5.598092527175186,0.15359656071696487,56.10360755451792,0.36520123000033416,64.25193998968899,23.265051572389634
6772504452251,"Whey Protein Bar, Red Velvet",Rite Bite,Ireland,235.0,kcal,7.0,g,5.0,g,23.0,g,6.0,g,3.0,g,20.0,g,0.1625,8.51063829787234,"Whey Protein Bar, Red Velvet | Rite Bite",0.7959556858996252,78.69711036076721,0.30031337110976225,61.803093249222776,0.37342216683632556,64.55828680038566,-0.698446532099159,24.24489923285839,0.10663817072354796,54.246198231541534,67.93521492655246
8000500437544,Milk Chocolate & Almond Flavour Protein Bar,Fulfil,Ireland,217.25,kcal,11.0,g,4.1,g,16.0,g,2.2,g,3.1,g,18.0,g,0.54,8.285385500575375,Milk Chocolate & Almond Flavour Protein Bar | Fulfil,0.965631261045692,83.2885636581226,0.21078365235978994,58.34719522573295,0.7299119628001216,76.72780002531289,-0.6855668109286828,24.64931582132327,0.30831735695944196,62.10795700031888,70.01166581887557
5391528850952,Mini Natural Protein Bar Chocolate Sea Salt,All Real,Ireland,363.0,kcal,12.0,g,3.4,g,40.0,g,19.0,g,15.0,g,33.0,g,0.2175,9.090909090909092,Mini Natural Protein Bar Chocolate Sea Salt | All Real,-0.42762029261849027,33.446379470680434,0.5309497118026268,70.22731861364704,-0.8461481877766609,19.873504079746912,0.8471200083579973,80.15358831129151,0.465178946254026,67.90983427680511,49.341671821883146
851724008724,Fulfill Vitamin and Protein bar,Fulfill,Ireland,400.0,kcal,15.0,g,11.25,g,37.5,g,2.5,g,2.5,g,37.5,g,0.0,9.375,Fulfill Vitamin and Protein bar | Fulfill,-0.781310223908883,21.731002918185254,0.6438654202668413,74.01686465173869,0.7017680315398219,75.85880808031054,-0.7628451379515405,22.277787903616385,-1.2939117336923818,9.784795551769122,42.95314371278985
2000000010045,Protein bar,,Ireland,415.0,kcal,16.0,g,11.0,g,44.6,g,31.0,g,3.0,g,22.7,g,1.25,5.469879518072289,Protein bar | Unknown,-0.9246980338914746,17.75615012125884,-0.9082766291427002,18.186604347582406,-1.9719054381886483,2.4310201193943834,-0.698446532099159,24.24489923285839,-1.2378897375157447,10.78784740457484,17.16757716555567
798190238548,Vegan dream high protein bar,,Ireland,366.666666666667,kcal,17.3333333333333,g,10.4444444444444,g,33.3333333333333,g,11.1111111111111,g,16.8888888888889,g,17.3333333333333,g,0.0,4.727272727272714,Vegan dream high protein bar | Unknown,-0.4626706461697939,32.18002309047628,-1.2034355702077177,11.44039050203191,-0.10606703241322363,45.77645839399887,1.0904036304669955,86.2232308332151,-1.1133964126787632,13.276910750249899,28.412436897089645
200732920021,Venant protein bar,,Ireland,386.666666666667,kcal,19.1111111111111,g,7.33333333333333,g,31.1111111111111,g,2.88888888888889,g,21.1111111111111,g,22.2222222222222,g,1.16666666666667,5.747126436781598,Venant protein bar | Unknown,-0.6538543928132494,25.660280965021332,-0.7980811556382508,21.2411698116459,0.6652851576838777,74.70659390126717,1.6342140798871032,94.88930464258539,-0.41623379359173185,33.861946679434865,31.45616222960093
5391528850006,All Real Natural Protein Bar,All Real,Ireland,368.0,kcal,13.0,g,1.6,g,39.0,g,20.0,g,16.0,g,33.0,g,0.2175,8.967391304347826,All Real Natural Protein Bar | All Real,-0.4754162292793542,31.72451645285731,0.48185592551383755,68.50458511749643,-0.9399612919776599,17.361870801582725,0.9759172200627603,83.54472560483222,0.8685373187258137,80.74498741224741,48.31560842430472
8681630146010,Hi Protein Bar,Züber,Ireland,174.0,kcal,4.5,g,0.5,g,17.1,g,12.6,g,3.0,g,15.0,g,0.0875,8.620689655172415,Hi Protein Bar | Züber,1.3790661131621647,91.60628146444101,0.3440547460687541,63.45974425090498,-0.24574432089026751,40.294008044256955,-0.698446532099159,24.24489923285839,1.1150341019030174,86.7582095774163,74.48913194398665
2000000010175,Protein bar,,Ireland,380.0,kcal,13.5,g,6.0,g,22.0,g,1.5,g,0.0,,50.0,g,0.75,13.157894736842106,Protein bar | Unknown,-0.5901264772654274,27.755292948659232,2.1474272224482283,98.41203573196525,0.7955811357408208,78.68622326275862,-1.084838167213448,13.89966689166578,-0.11744981398300082,45.32518056710678,55.23676780679612
5024278000734,Salted caramel seed bars,Nine,Ireland,530.0,kcal,38.0,g,13.0,g,25.0,g,20.0,g,0.0,,16.75,g,6.25,3.160377358490566,Salted caramel seed bars | Nine,-2.024004577091344,2.14848404023954,-1.826218964514491,3.3908642914647458,-0.9399612919776599,17.361870801582725,-1.084838167213448,13.89966689166578,-1.6860657069288423,4.589157213385009,4.274411500128891
152227004801,RX Bar Peanut Butter,RXBAR,"Ireland, United States",190.0,kcal,7.0,g,1.0,g,24.0,g,17.0,g,4.0,g,12.0,g,750.0,6.315789473684211,RX Bar Peanut Butter | RXBAR,1.2261191158474,88.99230733738118,-0.572058471932019,28.364118103607304,-0.658521979374663,25.510138920433718,-0.569649320394396,28.445778491078467,1.002990109549743,84.20671833437999,60.187151599675275
5564608131252,Vegan 30 high protein bar chocolate flavour,,Ireland,379.1,kcal,19.0,g,14.0,g,23.0,g,1.49,g,0.0,,26.0,g,1.0,6.85834872065418,Vegan 30 high protein bar chocolate flavour | Unknown,-0.5815232086664722,28.04439404884157,-0.356411086552923,36.076636396608656,0.7965192667828308,78.71348592388757,-1.084838167213448,13.89966689166578,-1.9101536916353912,2.805671380339808,32.289979073577214
637480003247,Soft baked blueberry bar,Atkins,Ireland,190.0,kcal,8.0,g,3.0,g,19.0,g,2.0,g,10.0,g,15.0,g,0.575,7.894736842105264,Soft baked blueberry bar | Atkins,1.2261191158474,88.99230733738118,0.05551514984803817,52.21359696352806,0.7486745836403214,77.29733168139707,0.20313394983418218,58.04848316320208,0.5548141401366455,71.04891028388364,73.02312880511786
565086945558,Protein bar,,Ireland,435.416666666667,kcal,14.5208333333333,g,5.10416666666667,g,47.8333333333333,g,0.0,,6.375,g,22.5,g,0.476354166666667,5.167464114832531,Protein bar | Unknown,-1.1198647752566724,13.13856954452669,-1.0284756514084261,15.18630692679298,0.9363007920423193,82.54408297571491,-0.26375594259558377,39.59839926905752,0.08329567231661512,53.31917793354256,20.81261646933351
244004804411,Protein bar,,Ireland,395.0,kcal,10.6,g,7.1,g,41.8,g,0.7,g,6.0,g,30.0,g,2.375,7.594936708860759,Protein bar | Unknown,-0.7335142872480191,23.16224085362838,-0.06364439859121353,47.46266892086077,0.87063161910162,80.80223368766102,-0.31205489698486993,37.749940154419356,-0.3639465971602044,35.794894387978005,36.38003181127962
658325894356,Gourmet protein bar,,Ireland,326.153846153846,kcal,12.0,g,6.46153846153846,g,4.92307692307692,g,4.15384615384615,g,17.0769230769231,g,31.3846153846154,g,0.969230769230769,9.622641509433972,Gourmet protein bar | Unknown,-0.0754010055330459,46.99478295946623,0.7422938302865948,77.10453354451879,0.5466155899766317,70.76785718960319,1.1146219095909697,86.7493761274181,-0.22087503769371528,41.2594867224028,61.17279682100805
699097689917,Protein bar,,Ireland,190.0,kcal,6.0,g,4.5,g,20.0,g,7.0,g,0.0,,17.0,g,2.125,8.947368421052632,Protein bar | Unknown,1.2261191158474,88.99230733738118,0.473897564368076,68.22135219205059,0.2796090626353266,61.01112733185657,-1.084838167213448,13.89966689166578,0.21868216307682234,58.6551177747903,74.62792812256335
8684207695348,Fellas high protein bar,,Ireland,353.333333333333,kcal,7.11111111111111,g,4.44444444444444,g,35.5555555555556,g,33.3333333333333,g,7.77777777777778,g,33.3333333333333,g,1.38888888888889,9.433962264150944,Fellas high protein bar | Unknown,-0.33521481507415,36.87315235561926,0.6673007559858295,74.77099782004612,-2.1908026813243096,1.423303725680175,-0.083082076176402,46.68931388532869,0.23113149556052046,59.13936762185836,49.26736350014206
8681630168012,Protein bar,,Ireland,354.0,kcal,8.9,g,4.7,g,36.0,g,36.0,g,12.0,g,25.0,g,0.125,7.062146892655367,Protein bar | Unknown,-0.3415876066289353,36.63306326319932,-0.27540879384012784,39.15010943620443,-2.4409709591936433,0.7323916317146684,0.4607283732437082,67.75032520245746,0.17386456613551254,56.90140497140208,37.835075093463594
8682696741034,Protein bar,,Ireland,153.0,kcal,5.9,g,1.4,g,17.6,g,1.2,g,1.6,g,12.0,g,0.25,7.8431372549019605,Protein bar | Unknown,1.5798090471377928,94.29246984443024,0.03500620795980066,51.396260466366506,0.8237250670011206,79.49521035152752,-0.8787626284858272,18.97649965956098,0.9133549156671237,81.94720455612591,73.50164482279249
5098732008369,cookies & cream protein bar,,Ireland,379.0,kcal,17.0,g,12.0,g,35.0,g,3.8,g,0.7,g,33.0,g,0.5,8.70712401055409,cookies & cream protein bar | Unknown,-0.5805672899332547,28.07660615855984,0.3784092296557189,64.74366936004016,0.5798109960785233,71.89789592770394,-0.9946801190201139,15.994593339325375,-1.4619777222222934,7.187365738883305,42.18775768348223
5214001318247,Lemon cookie protein bar,Butter,Ireland,327.0,kcal,9.30000019073486,g,1.39999997615814,g,33.0,g,23.0,g,8.5,g,32.0,g,0.551181104708844,9.785932721712538,Lemon cookie protein bar | Butter,-0.08348954866027032,46.6731143669869,0.8071960933664545,79.02232419346782,-1.2214006045806567,11.096718920350062,0.009938132277037633,50.39646758905826,0.9133549210097979,81.9472046965756,57.14237798266896
602444584933,Tarım kredi  protein bar,Tarım kredi,Ireland,116.0,kcal,1.89999997615814,g,0.5,g,15.0,g,8.10000038146973,g,2.70000004768372,g,8.19999980926514,g,0.0984251983170434,7.068965352814777,Tarım kredi  protein bar | Tarım kredi,1.9334989784281855,97.3412620597366,-0.2726987062065653,39.254241466106066,0.1764146122273682,57.00158871005048,-0.7370856894690578,23.053512057817876,1.1150341019030174,86.7582095774163,69.81566787640001
9900645041363,Protein bar,,Ireland,238.0,kcal,12.0,g,3.70000004768372,g,22.5,g,15.0,g,1.20000004768372,g,10.0,g,0.413385813865136,4.201680672268908,Protein bar | Unknown,0.7672781239031068,77.85419139087666,-1.412339119581507,7.89250665259516,-0.47089577097266505,31.88575840991552,-0.9302815070262022,17.611267509215097,0.39795254015671266,65.46674149649576,46.62329682388935
2200292162228,High level 3 protein bar vegan peanut,,Ireland,387.142857142857,kcal,19.0,g,13.0,g,23.0,g,1.8,g,26.0,g,26.0,g,10.0,6.715867158671589,High level 3 protein bar vegan peanut | Unknown,-0.658406386780946,25.51385162542563,-0.4130422774834428,33.97878195294514,0.7674372044805211,77.85891923036809,2.26388933711039,98.82095390328558,-1.6860657069288423,4.589157213385009,35.387966600664384
1694089890486,Protein bar coconut,Fitness shock,Ireland,400.0,kcal,30.0,g,15.0,g,7.0,g,2.0,g,39.0,g,6.0,g,0.393700793268174,1.5,Protein bar coconut | Fitness shock,-0.781310223908883,21.731002918185254,-2.4861580183611927,0.6456530671913818,0.7486745836403214,77.29733168139707,3.9382530892723095,99.99589615021203,-2.13424167634194,1.6411501389687666,21.77830820667522
855504039335,Protein puff bar,Promix,Ireland,375.0,kcal,10.0,g,7.5,g,42.5,g,12.5,g,12.5,g,37.5,g,0.0,10.0,Protein puff bar | Promix,-0.5423305406045636,29.379541004670067,0.8922799788881138,81.38785586071475,-0.23636301047016767,40.65754982148816,0.5251269790960897,70.02525388687987,-0.453581791042824,32.50649309304761,50.7916830688787
9535434244610,Proteín bar,Ritter,Ireland,148.0,kcal,7.0,g,4.80000019073486,g,12.0,g,0.0,,3.5,g,12.0,g,0.521653515147412,8.108108108108109,Proteín bar | Ritter,1.6276049837986568,94.81956641553666,0.1403223960345324,55.579736504412814,0.9363007920423193,82.54408297571491,-0.6340479262467774,26.30247726229442,0.15145572492346737,56.019188286919096,75.07406024720095
72225260142,Builders Protein,Clif Bar,Ireland,280.0,kcal,9.0,g,0.0,,31.0,g,17.0,g,4.0,g,20.0,g,0.0,7.142857142857143,Builders Protein | Clif Bar,0.3657922559518502,64.27399505631081,-0.24332943195198903,40.38751030173172,-0.658521979374663,25.510138920433718,-0.569649320394396,28.445778491078467,1.2270780942562918,89.01033798372141,52.18029131796388
390103236,Isalean Protein Bar,Isagenix,Ireland,250.0,kcal,12.0,g,10.0,g,27.0,g,10.0,g,5.0,g,15.0,g,0.0,6.0,Isalean Protein Bar | Isagenix,0.6525678759170335,74.2982549468486,-0.6975731962880304,24.27220744908253,-0.0018302499676702757,49.92698363118452,-0.4408521086896329,32.966003325786495,-1.0138017528091958,15.53386793806737,51.08399533616347
31706,High protein bar,Elevation,Ireland,290.0,kcal,11.0,g,5.0,g,31.0,g,20.0,g,3.0,g,20.0,g,0.0,6.8965517241379315,High protein bar | Elevation,0.2702003826301224,60.649695082820834,-0.34122679495544617,36.64664265144262,-0.9399612919776599,17.361870801582725,-0.698446532099159,24.24489923285839,0.10663817072354796,54.246198231541534,47.274964618428044
202101140,Think! Protein+ Salter Caramel Bar,Think!,Ireland,150.0,kcal,4.5,g,2.0,g,20.0,g,5.0,g,5.0,g,10.0,g,0.0,6.666666666666667,Think! Protein+ Salter Caramel Bar | Think!,1.6084866091343113,94.61356766735703,-0.4325976670920062,33.265354228325684,0.4672352710373245,67.98342193208288,-0.4408521086896329,32.966003325786495,0.7789021248431943,78.19813139124811,67.35256727080211
159148,Protein bar  50% stracistella,Sportness,Ireland,371.111111111111,kcal,11.5555551317003,g,6.66666666666667,g,22.2222222222222,g,1.11111111111111,g,1.99999994701809,g,51.1111111111111,g,0.0,13.77245508982036,Protein bar  50% stracistella | Sportness,-0.5051559232016681,30.67246627428595,2.3916924045781904,99.16145544612398,0.832064009596765,79.73135923758852,-0.8272437506278444,20.404945926447514,-0.2668418037873673,39.47954830434547,57.23530730225889
12107,Protein energy bar,Elevation,Ireland,200.0,kcal,6.0,g,0.0,,22.0,g,17.0,g,0.0,,15.0,g,0.0,7.5,Protein energy bar | Elevation,1.1305272425256723,87.08729370532724,-0.10137825559697629,45.962509852646285,-0.658521979374663,25.510138920433718,-1.084838167213448,13.89966689166578,1.2270780942562918,89.01033798372141,64.66542378932743
12106,Cookie dough protein bars,Elevation,Ireland,400.0,kcal,12.0,g,6.0,g,44.0,g,34.0,g,0.0,,30.0,g,0.0,7.5,Cookie dough protein bars | Elevation,-0.781310223908883,21.731002918185254,-0.10137825559697629,45.962509852646285,-2.253344750791645,1.2118710094260687,-1.084838167213448,13.89966689166578,-0.11744981398300082,45.32518056710678,29.21882759859754
29970071,Protein bar,Muv,Ireland,116.0,kcal,3.40000009536743,g,1.89999997615814,g,13.3999996185303,g,10.3999996185303,g,0.0,,9.0,g,0.0,7.758620689655173,Protein bar | Muv,1.9334989784281855,97.3412620597366,0.0014139755566537988,50.056409444503515,-0.03935545586121315,48.43034967235475,-1.084838167213448,13.89966689166578,0.8013109286565234,78.85241671976735,72.29574783087878
2001901842,Protein Bar,Gom gom,Ireland,520.0,kcal,28.0,g,5.80000019073486,g,36.0,g,0.0,,0.0,,28.0,g,0.0,5.384615384615384,Protein Bar | Gom gom,-1.9284127037696164,2.690190646624513,-0.9421659924689758,17.305383101978727,0.9363007920423193,82.54408297571491,-1.084838167213448,13.89966689166578,-0.0726322597830814,47.10493774566745,14.601752533417676
8681630129013,Protein bar,,Ireland,348.571428571429,kcal,11.4285714285714,g,5.71428571428571,g,40.0,g,37.1428571428571,g,11.4285714285714,g,17.1428571428571,g,0.0,4.918032786885227,Protein bar | Unknown,-0.2896948753971444,38.6024838569736,-1.1276154485897816,12.974117975726902,-2.5481859354233523,0.5414236974583486,0.38712996655526855,65.06700030847131,-0.053424675495414485,47.86967725407919,29.21477897796937
8682330129013,Protein bar,,Ireland,348.571428571429,kcal,11.4285714285714,g,5.71428571428571,g,40.0,g,37.1428571428571,g,11.4285714285714,g,17.1428571428571,g,0.0,4.918032786885227,Protein bar | Unknown,-0.2896948753971444,38.6024838569736,-1.1276154485897816,12.974117975726902,-2.5481859354233523,0.5414236974583486,0.38712996655526855,65.06700030847131,-0.053424675495414485,47.86967725407919,29.21477897796937
614143127458,Vanilla protein bar,,Ireland,361.3767,kcal,13.1,g,8.6,g,26.0,g,8.9,g,1.0,g,29.0,g,0.805,8.02486712618716,Vanilla protein bar | Unknown,-0.4121028638221745,34.01320148502606,0.10723716118158257,54.26995824818521,0.10136416465342854,54.03693088097823,-0.9560409555086851,16.952577165529963,-0.7000785742200275,24.19391177885606,40.986273965534025
8680643222681,Protein bar bademli,Uniq,Ireland,350.0,kcal,6.0,g,2.29999995231628,g,37.7999992370605,g,22.5,g,12.0,g,30.1000003814697,g,0.393700793268174,8.600000108991344,Protein bar bademli | Uniq,-0.3033508573002442,38.08112461873196,0.3358314108965218,63.15009990179099,-1.1744940524801573,12.009859640021853,0.4607283732437082,67.75032520245746,0.7116757401165783,76.16672031554124,48.213709975007816
6975568621216,Taro puree & coconut flavour protein bar,Fiboo,Ireland,98.2313575371,kcal,3.7,g,0.0,,9.2,g,0.0,,2.0,g,6.0,g,0.175,6.108029198042917,Taro puree & coconut flavour protein bar | Fiboo,2.1033527603694466,98.22825276954364,-0.6546355554079643,25.635121317249336,0.9363007920423193,82.54408297571491,-0.827243743803922,20.404946119797124,1.2270780942562918,89.01033798372141,66.93367073105145
6732503106487,Chocolate peanut butter protein bar,Pure protein,Ireland,400.0,kcal,14.0,g,6.0,g,34.0,g,2.0,g,2.0,g,40.0,g,0.0,10.0,Chocolate peanut butter protein bar | Pure protein,-0.781310223908883,21.731002918185254,0.8922799788881138,81.38785586071475,0.7486745836403214,77.29733168139707,-0.827243743803922,20.404946119797124,-0.11744981398300082,45.32518056710678,46.57314309542765
8683200063925,Fellas protein bar muzlu kakao,,Ireland,398.0,kcal,9.0,g,1.4,g,55.0,g,28.0,g,6.8,g,21.2,g,0.0,5.326633165829145,Fellas protein bar muzlu kakao | Unknown,-0.7621918492445375,22.297275502243856,-0.9652117961292408,16.721936989146748,-1.6904661255856515,4.546940680059963,-0.20901712762105953,41.72174340048812,0.9133549156671237,81.94720455612591,22.235852878839953
618341318342,Caramelo,True protein bar,Ireland,130.0,kcal,2.70000004768372,g,2.59999990463257,g,18.0,g,15.0,g,1.60000002384186,g,9.0,g,0.0,6.9230769230769225,Caramelo | True protein bar,1.7996703557777667,96.40436477012607,-0.33068400201661274,37.044159381763805,-0.47089577097266505,31.88575840991552,-0.8787626254150621,18.976499742827496,0.6444493553899602,74.03579557774555,66.4404475251773
554997354665,Chocolate chip peanut butter protein bar,Diesel,Ireland,400.0,kcal,14.0,g,9.0,g,38.0,g,2.0,g,8.0,g,36.0,g,0.0,9.0,Chocolate chip peanut butter protein bar | Diesel,-0.781310223908883,21.731002918185254,0.4948166850940778,68.96352372479258,0.7486745836403214,77.29733168139707,-0.05446047357534388,47.828414967337466,-0.7897137681026472,21.484747440883524,43.15482198492061
6975800141199,Protein bar chini,Chin,Ireland,382.0,kcal,10.3000001907349,g,0.0,,55.0999984741211,g,0.0,,10.5,g,13.0,g,0.0,3.4031413612565444,Protein bar chini | Chin,-0.6092448519297731,27.11810775014363,-1.729729184360501,4.1839335953009265,0.9363007920423193,82.54408297571491,0.2675325556865637,60.54704242340212,1.2270780942562918,89.01033798372141,26.279208296885805
5213000780536,Vita rich protein bar lemon cheesecake flavour,,Ireland,395.0,kcal,10.6,g,7.1,g,41.08,g,0.7,g,6.0,g,30.0,g,2.375,7.594936708860759,Vita rich protein bar lemon cheesecake flavour | Unknown,-0.7335142872480191,23.16224085362838,-0.06364439859121353,47.46266892086077,0.87063161910162,80.80223368766102,-0.31205489698486993,37.749940154419356,-0.3639465971602044,35.794894387978005,36.38003181127962
5391532123752,Salted caramel protein bar,Fulfil,Ireland,371.0,kcal,15.0,g,9.0,g,28.0,g,3.1,g,6.2,g,37.0,g,0.62,9.973045822102426,Salted caramel protein bar | Fulfil,-0.5040937912758725,30.709773485328185,0.8815666825594337,81.09944105178668,0.6454801690192226,74.06919672593817,-0.2862954546439173,38.732591958366974,-0.7897137681026472,21.484747440883524,51.15234085507424
9180015820013,Fibar,Fibar protein & energy bar,Ireland,372.5,kcal,13.75,g,3.75,g,35.0,g,25.0,g,12.0000004768372,g,20.7500004768372,g,0.344488190443028,5.5704699266677045,Fibar | Fibar protein & energy bar,-0.5184325722741316,30.207824681896355,-0.8682956340182785,19.261625583729014,-1.4090268129826546,7.941361992951768,0.4607284346590101,67.75032740585402,0.3867481516067339,65.0528667569083,28.338568661888928
17199728,Protein bar,2keepfit,Ireland,383.333333333333,kcal,9.00000015894572,g,6.33333325386047,g,36.6666666666667,g,6.99999968210856,g,3.66666674613953,g,40.0,g,0.295275602284379,10.434782608695661,Protein bar | 2keepfit,-0.6219904350393333,26.69740787382096,1.065090106624655,85.65824220667511,0.2796090924577094,61.011128475987086,-0.6125817140601004,27.007647610819397,-0.19214579107626997,42.38140035140123,49.881657284997196
8818168730484,Mint chocolate chip high protein baked bar,Fit crunch,Ireland,190.0,kcal,8.0,g,4.0,g,16.0,g,3.0,g,1.0,g,16.0,g,0.0,8.421052631578947,Mint chocolate chip high protein baked bar | Fit crunch,1.2261191158474,88.99230733738118,0.26470635710805673,60.43821600608153,0.6548614794393224,74.37215283560677,-0.9560409555086851,16.952577165529963,0.3307261554300967,62.95743280614647,73.01773605507172
753328719429,Chocolate mousse pie protein bar,Think delight,Ireland,500.0,kcal,38.2352941176471,g,26.4705882352941,g,26.4705882352941,g,2.94117647058824,g,5.88235294117647,g,29.4117647058824,g,0.260537285780454,5.88235294117648,Chocolate mousse pie protein bar | Think delight,-1.7372289571261608,4.117338280322863,-0.7443335837932074,22.833734426029068,0.6603798973334983,74.5494965348937,-0.3272075101266068,37.17554705047498,-4.704662677387643,0.00012714301920180304,16.7539826186843
8684207695379,Orange & cocoa high protein bar,Fellas,Ireland,339.0,kcal,5.59999990463257,g,3.59999990463257,g,35.0,g,32.0,g,7.5,g,33.0,g,1.32499992847443,9.734513274336283,Orange & cocoa high protein bar | Fellas,-0.19819979664634363,42.14443732913615,0.7867587504472193,78.42884475990476,-2.0657185423896474,1.9427531709860169,-0.11885907942772539,45.26935008793361,0.4203613706834114,66.28892583541821,53.34370830113246
658325894332,Protein bar,,Ireland,375.0,kcal,25.4,g,7.5,g,7.5,g,2.7,g,25.0,g,22.0,g,1.35,5.866666666666666,Protein bar | Unknown,-0.5423305406045636,29.379541004670067,-0.7505683021272354,22.645625180919193,0.6830054106996221,75.26982882185457,2.1350921254056274,98.36232571297397,-0.453581791042824,32.50649309304761,34.00886338053789
653341670625,Legion chocolate chip protein bar,Legion,Ireland,240.0,kcal,12.0,g,2.5,g,24.0,g,4.0,g,9.0,g,20.0,g,0.0,8.333333333333334,Legion chocolate chip protein bar | Legion,0.7481597492387613,77.28180969431779,0.229841155898054,59.089239854067586,0.5610483752383234,71.26177201107116,0.07433673812941914,52.96287774571311,0.6668581324899199,74.75686219246681,69.0183236472636
602059944863,Whey protein,Hammer bar,Ireland,160.0,kcal,6.0,g,2.0,g,18.0,g,4.0,g,5.0,g,11.0,g,0.0,6.875,Whey protein | Hammer bar,1.5128947358125835,93.48468003518732,-0.3497928142182488,36.32470961073342,0.5610483752383234,71.26177201107116,-0.4408521086896329,32.966003325786495,0.7789021248431943,78.19813139124811,68.05559884329926
197644121175,Cookie Dough Flavor Protein bar,,Ireland,220.0,kcal,14.0,g,6.0,g,23.0,g,2.0,g,5.0,g,13.0,g,0.0,5.909090909090908,Cookie Dough Flavor Protein bar | Unknown,0.9393434958822168,82.62227932487959,-0.7337062229965794,23.156390248813906,0.7486745836403214,77.29733168139707,-0.4408521086896329,32.966003325786495,-0.11744981398300082,45.32518056710678,57.39143176696888
748053395277,Protein bar,Bodymass,Ireland,395.0,kcal,14.8333326975505,g,12.8333330154419,g,36.6666666666667,g,14.8333326975505,g,8.16666682561239,g,31.6666666666667,g,0.0,8.01687763713081,Protein bar | Bodymass,-0.7335142872480191,23.16224085362838,0.1040616325455138,54.143978085214975,-0.45526019396107065,32.446103001890165,-0.03299425115278404,48.683958603126,-1.6487176382421,4.960274746401355,35.54812469533244
851724008601,Caramel Protein Bar,Fulfil,Ireland,375.0,kcal,12.5,g,11.25,g,37.5,g,2.5,g,0.0,,37.5,g,0.0,10.0,Caramel Protein Bar | Fulfil,-0.5423305406045636,29.379541004670067,0.8922799788881138,81.38785586071475,0.7017680315398219,75.85880808031054,-1.084838167213448,13.89966689166578,-1.2939117336923818,9.784795551769122,48.85457241845685
886054001978,Protein bar peanut choc plant based,Pulsin,Ireland,463.0,kcal,27.4,g,8.3,g,24.3,g,15.2,g,11.0,g,24.2,g,0.49,5.226781857451404,Protein bar peanut choc plant based | Pulsin,-1.383539025835768,8.32498248488222,-1.004899026046702,15.74727367417833,-0.48965839181286475,31.218782473376873,0.3319311615389452,63.00293801935797,-0.6328521788080631,26.341508941127216,16.117585526201434
5060468520538,Cacao & Orange Natural Fruit Bar,TRIBE,"Ireland, United Kingdom",425.0,kcal,22.0,g,5.6,g,43.0,g,37.0,g,7.7,g,9.1,g,0.24,2.1411764705882352,Cacao & Orange Natural Fruit Bar | TRIBE,-1.0202899072132026,15.379549427364376,-2.2313139064579577,1.2830171576405758,-2.534784063394642,0.562583301763836,-0.09309963708677275,46.291220287397024,-0.02781462010038123,48.89050026602623,12.416773942186829
15814784,Chocolate Peanut Butter Protein Bar,Quest,Ireland,190.0,kcal,0.0,,2.5,g,22.0,g,1.0,g,11.0,g,20.0,g,0.0,10.526315789473685,Chocolate Peanut Butter Protein Bar | Quest,1.2261191158474,88.99230733738118,1.1014711861481332,86.46541808489386,0.8424876878413203,80.02424857463436,0.3319311615389452,63.00293801935797,0.6668581324899199,74.75686219246681,85.58338705981697
652733698575,Protein bar,Biolab,Ireland,236.31,kcal,7.15,g,3.77,g,25.09,g,13.845,g,2.47,g,20.15,g,0.26,8.526934958317463,Protein bar | Biolab,0.7834331504944788,78.33136022539347,0.3067906954481238,62.049865453598485,-0.36254163562051134,35.84736579357218,-0.7667090543026833,22.162725955910844,0.3822663919126029,64.88681097346395,66.3103428556291
5060367181946,Original Peanut Butter Stuffed Oat Bar,Pip & Nut,"Ireland, United Kingdom",465.0,kcal,25.0,g,6.0,g,43.0,g,21.0,g,6.0,g,14.0,g,0.11,3.010752688172043,Original Peanut Butter Stuffed Oat Bar | Pip & Nut,-1.4026574005001136,8.035951308111777,-1.8856892788121382,2.966841924072444,-1.0337743961786587,15.062082195291648,-0.31205489698486993,37.749940154419356,-0.11744981398300082,45.32518056710678,9.584847085477108
6868732945556,Chocolate mint protein bar,Aloha,Ireland,220.0,kcal,9.0,g,3.0,g,26.0,g,5.0,g,10.0,g,14.0,g,0.0,6.363636363636363,Chocolate mint protein bar | Aloha,0.9393434958822168,82.62227932487959,-0.5530410894538356,29.011763716306593,0.4672352710373245,67.98342193208288,0.20313394983418218,58.04848316320208,0.5548141401366455,71.04891028388364,61.1586385773807
